ITS_ID,HOF_ID,Full_Name,Passoport Number,Visa Number,Passport Expiry Date,Date of Birth
50499327,50499328,Tasneem bai Shaikh Zoebali bhai Haryana wala,SF9VURYM,CXOZNA9YTH,02/09/2029,23/02/2035
50499328,50499328,Idris bhai Shaikh Zoebali bhai Haryanawala,HKVDNNNH,AZZPVTWFHW,18/03/2029,25/05/2035
60404293,50499328,Jamila bai Idris bhai Haryanawala,U17OYHCV,COPXT2HDBF,16/02/2032,09/11/2032
50160906,50499328,Tahir bhai Idris bhai Haryanawala,T651OYXG,QRQCDJ7S69,10/05/2033,09/04/2030
50499331,50499331,Mufaddal bhai Shaikh Zoebali bhai Haryana wala,OLCEJD82,TIBSP5OJHA,03/04/2029,04/09/2028
40492244,50499331,Zahabiyah bai Mufaddal bhai Haryana wala,QQJEM2RQ,6E2X7F20O5,09/03/2035,02/08/2026
50170172,50499331,Zahra bai Mufaddal bhai haryanawala,UVZ11JKZ,5WR5Q31VJ5,17/12/2024,12/01/2029
50190440,50499331,Adam bhai Mufaddal bhai Haryana wala,O57YKQJQ,30AOWV4VS9,23/06/2032,23/05/2032
60404031,60404031,Zainab bai Sajjadhusain bhai Painter,I757AIMX,R37W69W9SU,08/01/2026,21/06/2035
60404028,60404031,Farida bai Murtaza bhai Painter,K6Z3S4DU,ID4PZUEMPY,21/06/2035,09/02/2029
30918764,60404031,Mariyah bai Aliasghar bhai Shakir,JLQBES2O,DOJ9S8QSAU,23/01/2025,31/01/2033
40904356,60404031,Mustafa bhai Murtaza bhai Painter,WFUBVKU5,W9B72N9RFD,12/01/2033,22/10/2025
40904355,60404031,Khadija bai Murtaza bhai Painter,KZQF211X,4S6YP3BA2M,19/10/2033,12/04/2035
40907267,60404031,Burhanuddin bhai Murtaza bhai Painter,XHEQTLBK,YXOLO43L5H,15/05/2025,16/06/2034
60404036,60404036,Aamir bhai Shaikh Abdullah bhai Esajee,DKLFIY0B,Z0VW9QHRM2,07/08/2031,30/05/2026
60404037,60404036,Farida bai Aamir bhai Esajee,V7PRPY7G,06TSG6JTFH,30/04/2025,28/08/2028
60404038,60404036,Husain bhai Aamir bhai Esajee,W22EUJ3O,YO8O85ZUAN,01/10/2033,29/04/2026
40497379,60404036,Zainab bai Husain bhai Esajee,XIYRGO0R,PTC81USF7P,10/01/2029,19/03/2028
50231817,60404036,Hasan bhai Husain bhai Esajee,UNSSDSTS,BMZQWI687G,13/07/2026,22/12/2032
60404056,60404056,Nafisa bai Shaikh Tayyeb bhai Patan wala,YAZHKUCP,K5F8ZQW0X4,24/04/2031,26/06/2026
60404057,60404056,Mulla Zoebali bhai Shaikh Tayyeb bhai Patan wala,W4344TTJ,YGIOUR79AS,04/11/2024,29/07/2024
60404060,60404056,Yaqoota bai Mulla Zoebali bhai Patan wala,YCWXCDL4,LQX9N0KI6L,02/05/2027,03/09/2024
50471376,60404056,Mansoor bhai Mulla Zoebali bhai Patan wala,4Q8M86OA,GAWSAXUD3U,24/12/2027,08/03/2027
40461975,60404056,Sarrah bai Mansoor bhai Patan wala,DVOZB2S0,R6NCBZ81LA,24/08/2031,28/07/2030
40230412,60404056,Hassan bhai Mansoor bhai Patan wala,GKW4J3CI,A0DJE10VH3,11/07/2035,03/06/2035
60404068,60404068,Salma bai Shaikh Ayyub bhai Bharmal,T3YQIPW8,44W1WAM5K1,17/07/2027,23/06/2033
60404082,60404082,Farida bai Shaikh Yunus bhai Murad,P9X6VGPC,KQJAHN59M2,11/04/2031,14/09/2028
60404085,60404086,Amatuzzahra bai Shaikh Hashim bhai Kanchwala,6LV8IOGW,3DVY0XIMMP,31/03/2027,22/12/2027
60404086,60404086,Shamoil bhai Shaikh Hashim bhai Kanchwala,L76IE152,019H09JGCB,22/02/2030,23/10/2029
60404087,60404086,Mohammed bhai Shaikh Hashim bhai Kanchwala,2VS759WP,BVQ7GJCHCA,15/02/2031,11/08/2025
40498365,60404086,Jamila bai Shamoil bhai Kanchwala,VJI0GC6A,Q9UTX53XB8,25/05/2032,20/11/2027
60462073,60404086,Nisreen bai Mohammed bhai Kanchwala,BDYKH86W,DAYFZ2XM9C,23/04/2030,31/10/2033
30920785,60404086,Zahabiyah bai Shamoil bhai Kanchwala,196TNXM0,S5BL1EGE6A,16/08/2025,10/10/2034
30151611,60404086,Burhanuddin bhai Shamoil bhai Kanchwala,LNUPC5MK,LQBP21OIUG,27/04/2027,21/08/2031
40171055,60404086,Muhammad bhai Shamoil bhai Kanchwala,D48DG0MG,FJVO7UM09X,08/03/2028,01/09/2028
40172429,60404086,Lamak bhai Mohammed bhai Kanchwala,27UNX9VP,0TN2I2U5WF,23/06/2027,22/12/2033
60404108,60404109,Munira bai Shaikh Moinuddin bhai Time N Tune,JZGLEBZM,1ZUNEZNA75,24/12/2030,23/11/2030
60404109,60404109,Shaikh Ali bhai Shaikh Moinuddin bhai Time N Tune,3IA5YF4Z,IACR9FKDJN,28/12/2027,13/10/2030
50456674,60404109,Sarrah bai Shaikh Ali bhai Time N Tune,TNMQ7GST,CZ9OX7HU2C,08/02/2034,06/05/2031
30920784,60404109,Burhanuddin bhai Shaikh Ali bhai Time N Tune,S1DPDJUI,WRWBRBRTFY,05/08/2029,17/02/2034
40910182,60404109,Mohammed bhai Shaikh Ali bhai Time N Tune,AJFAT3S7,KYHKGML8XV,07/12/2031,21/01/2027
60404110,60404110,Juzer bhai Shaikh Moinuddin bhai Time n Tune,EXE6PA1G,PLOREWDX1Q,07/12/2026,02/07/2027
60404111,60404110,Husain bhai Shaikh Moinuddin bhai Time n Tune,UMFEOY9J,CX4YBVDY0R,07/10/2025,18/12/2024
40434374,60404110,Tasneem bai Juzer bhai Time n Tune,SOTV8DD6,NIPW2BGV8F,26/02/2030,17/07/2025
40438526,60404110,Rashida bai Husain bhai Time n Tune,0CVKPIPV,L9S855OJ8C,12/09/2024,24/02/2034
40907251,60404110,Abizer bhai Juzer bhai Time n Tune,NKKHCCAV,76VFWBYV1Q,14/01/2031,15/02/2025
30140829,60404110,Zahra bai Juzer bhai Time n Tune,DVD2BQNE,WUITJZCNKL,02/07/2034,14/07/2032
50471389,60404110,Batool bai Husain bhai Time n Tune,QOGU05GQ,6SV2AN4X7K,13/09/2033,03/05/2027
60404112,60404112,Fatema bai Zulfikarali bhai Hakimjee,U7KVTH3L,AVP6IZPY28,10/01/2029,01/04/2035
60404114,60404112,Hasan bhai Zulfikarali bhai Hakimjee,8JF0Q2MD,VXXKIVI26K,19/11/2030,02/08/2034
60404115,60404112,Hatim bhai Zulfikarali bhai Hakimjee,I35V0JQ4,SNYZ02N3QO,04/06/2034,31/07/2028
40418327,60404112,Alefiyah bai Hasan bhai Hakimjee,J5DJFOR5,58WDL93J6D,12/07/2026,06/03/2032
40480253,60404112,Sakina bai Hatim bhai Hakimjee,OP7SIINX,6MVIU3M136,13/11/2025,26/01/2029
50160502,60404112,Murtaza bhai Hatim bhai Hakimjee,ZVQX6GRP,7YCZMICIKY,08/12/2028,10/07/2034
50471390,60404112,Burhanuddin bhai Hasan bhai Hakimjee,N6WLGT3R,9E2KBIHWBV,02/09/2024,26/06/2029
50211930,60404112,Insiyah bai Hatim bhai Hakimjee,6PPL0U1I,CW3VYCY23J,13/10/2032,27/10/2031
40172422,60404112,Sarah bai Hasan bhai Hakimjee,70HGW5AZ,CI4JYD06HW,16/01/2035,01/07/2035
60404118,60404118,Shaikh Husain bhai Mulla Abdulhusain bhai Shujai,AMRSJ0WP,SJ5JZ0X9B4,04/09/2030,27/01/2031
60404121,60404118,Mulla Shahid bhai Mulla Abdulhusain bhai Shujai,MHEUTJPJ,NZIF74XCZ1,17/10/2024,23/01/2026
60404119,60404118,Nafisa bai Shaikh Husain bhai Shujai,M7QKMGLX,QCCXK60N5F,21/03/2030,28/07/2028
60404122,60404118,Zahra bai Mulla Shahid bhai Shujai,L8FUAXUM,M63LPEOH5X,01/07/2035,08/08/2028
60404125,60404125,Amena bai Shaikh Saifuddin bhai Mundra wala,6AW408LC,ULHDTEDBS4,19/02/2029,02/06/2035
30900685,60404125,Fatema bai Akberali bhai Mumdrawala,DFDKODLD,T6CVMXOM4H,02/01/2032,23/07/2032
60404126,60404125,Tasneem bai Shaikh Saifuddin bhai Mundrawala,NIOWE90U,BO6XDYGD5E,01/12/2025,06/11/2032
60404127,60404125,Kumail bhai Shabbir bhai Anjary,LGGQMYR6,6531ZPD5YZ,18/11/2027,06/06/2032
40445638,60404125,Mariyah bai Kumail bhai Anjary,NP6Z07FQ,RN7AQYE89C,22/04/2026,19/02/2025
40202963,60404125,Hasan bhai Kumail bhai Anjary,8U9CC1SU,NSNEKHZJ07,28/06/2029,15/11/2034
60404128,60404128,Amena bai Shaikh Badruddin bhai Peshawarwala,WDXDO1MO,LJA42OCQNN,08/10/2030,03/12/2030
60404134,60404134,Saifuddin bhai Shaikh Ghulamabbas bhai Shakir,XJ1EQLL4,8D95QT8Z5T,11/08/2027,08/02/2026
60404135,60404134,Jumana bai Saifuddin bhai Shakir,EGZ5YQNE,11LH6RGDL3,28/03/2035,21/12/2031
60404137,60404134,Husain bhai Saifuddin bhai Shakir,WR8YHSY0,3955QSTKO6,23/07/2033,31/05/2029
60404138,60404138,Aun bhai Mansoorali bhai Shakir,LOCY1MED,FMN0ANT5BY,29/09/2034,15/04/2031
60404139,60404138,Masuma bai Aun bhai Shakir,Q8J6QGTO,8TA6PD65YO,14/12/2029,17/10/2028
60404140,60404138,Rashida bai Abiali bhai Quettawala,16NOCFB5,WUGM3HKQSM,03/05/2028,23/09/2027
40907254,60404138,Munira bai Aun bhai Shakir,KEWU7Y37,FJHYY0KN2Q,07/10/2031,27/07/2025
30151614,60404138,Maryam bai Aun bhai Shakir,EM29J4CN,VCWJJNE0BD,10/06/2033,09/09/2027
60404141,60404141,Mohammed bhai Mansoorali bhai Shakir,SJM6NJEB,Z5Z0MG87DY,19/01/2026,10/09/2027
60404142,60404141,Umaima bai Mohammed bhai Shakir,SVDH7XQX,JW6FUJ8R27,17/02/2035,16/02/2029
40907253,60404141,Rashida bai Mohammed bhai Shakir,GM0GZGCR,83XXCQ8G9J,27/05/2028,24/12/2027
40172428,60404141,Burhanuddin bhai Mohammed bhai Shakir,MTJS3SCT,KHRA1MH7HW,20/06/2032,23/10/2033
60404144,60404144,Mustafa bhai Hatim bhai Zakir,RTA246MN,TO9RV8ZJV7,05/04/2033,05/12/2032
60404145,60404144,Mubina bai Mustafa bhai Zakir,OB7B5XSB,1IIGXDVEKY,05/12/2030,20/09/2034
60404146,60404144,Burhanuddin bhai Mustafa bhai Zakir,VB07MRM4,T5QYEYERU3,23/03/2033,28/03/2032
40418654,60404144,Ummulkiraam bai Burhanuddin bhai Zakir,U91XI8D5,3B5ULG9OPR,05/02/2031,11/01/2032
60404147,60404144,Mulla Abdeali bhai Mustafa bhai Zakir,2HLUVLAU,WJLAWOGQRG,06/07/2031,20/05/2032
60404160,60404160,Aliakbar bhai Ahsan bhai Lokhandwala,FAO0WQM6,NPVULQ43N6,08/11/2028,31/03/2032
60404161,60404160,Zainab bai Aliakbar bhai Lokhandwala,O9UOKTY4,4NCK1PXX66,30/06/2029,26/01/2029
30918766,60404160,Sakina bai Aliakbar bhai Lokhandwala,CAX9DG50,SL5TBG87KT,01/04/2035,29/03/2025
30918768,60404160,Fatema bai Aliakbar bhai Lokhandwala,OKPKL1Q8,1Y77RTQUSE,23/11/2033,31/12/2026
60404168,60404165,Sakina bai Shaikh Karim bhai Mithai wala,1TYLYPEC,L7Z4NL12PZ,23/12/2025,22/12/2024
60404165,60404165,Shaikh Sabirhusain bhai Shaikh Karim bhai Mithai wala,2JNCDPOA,M9MVILT6X8,20/08/2028,15/02/2025
60404166,60404165,Nafisa bai Shaikh Sabirhusain bhai Mithai wala,322R2F1N,ZW57346VUK,27/05/2033,22/01/2028
60404167,60404165,Huzaifa bhai Shaikh Sabirhusain bhai Mithai wala,DT6RNAQ2,MEEC968X8X,19/12/2025,19/09/2034
40444377,60404165,Zainab bai Huzaifa bhai Mithai wala,Q90W1WBS,Y73S5E84B3,12/03/2032,27/09/2027
60404186,60404186,Abdullah bhai Azharali bhai Jeevanjee,BBLCJTT7,2G3042SN36,29/01/2025,06/06/2030
40461551,60404186,Radia bai Abdullah bhai Jeevanjee,JQWE2NQU,ZG7D1Q4I16,18/10/2027,14/03/2032
50161690,60404186,Batool bai Abdullah bhai Jeevanjee,LUFGNX7O,FJJCHUM7LK,11/03/2029,28/08/2031
60404188,60404188,Abdulqadir bhai Mohammedali bhai Darugar wala,IV1OLXES,794WOZM8M1,13/02/2031,21/08/2033
40482903,60404188,Rashida bai Abdulqadir bhai Darugar wala,2L95I4N2,A84495CV4E,16/08/2024,24/09/2024
40202952,60404188,Maryam bai Abdulqadir bhai Darugar wala,7HW91DX2,9NXD902T2V,02/05/2034,25/12/2030
40230415,60404188,Salman bhai Abdulqadir bhai Darugar wala,6A3JW062,BSPFTCL0N0,19/10/2030,13/05/2026
60404200,60404200,Mulla Juzer bhai Shaikh Moiz bhai Lokhand wala,SI0LCSA8,TTBOW3CPN4,18/01/2033,03/07/2035
60459548,60404200,Alefiyah bai Mulla Juzer bhai Lokhand wala,ZNS7MPTW,GQFQX1HT5A,18/07/2032,07/01/2025
40220603,60404200,Ruqaiya bai Mulla Juzer bhai Lokhand wala,D17UOKGM,MO7SLTDGUF,25/12/2029,22/06/2025
60404201,60404202,Aqeela bai Shaikh Aliasgar bhai Esajee,QNCP0FPZ,5Q70665ZXL,14/08/2025,20/11/2034
60404202,60404202,Hasnain bhai Shaikh Aliasgar bhai Esajee,JFFQJ5K6,8F17VRR4UA,02/08/2033,23/08/2030
60404203,60404202,Tasneem bai Hasnain bhai Esajee,JR7B666H,VVH13MYKQJ,31/10/2029,18/02/2031
60404205,60404202,Murtaza bhai Shaikh Aliasgar bhai Esajee,9HCMZLDY,JIIW864I5L,31/05/2030,21/01/2034
50471367,60404202,Amatullah bai Hasnain bhai Esajee,578BN5V9,DUF12M9KWD,10/01/2032,10/08/2031
60404212,60404212,Salma bai Talibhusain bhai Hakimjee,DJ36JIEW,QPHRNOQQ3S,08/07/2024,05/10/2029
60404213,60404212,Ammar bhai Talibhusain bhai Hakimjee,4U94WXO5,NII9AXLZ1M,11/03/2030,26/09/2031
50424500,60404212,Ruqaiyah bai Ammar bhai Hakimjee,H3FNOGE9,JP3UZYUDCL,05/01/2033,23/02/2028
40910184,60404212,Amatullah bai Ammar bhai Hakimjee,VK0ARH2V,FSNJ3LXJG9,07/08/2031,27/09/2025
50161688,60404212,Hussain bhai Ammar bhai Hakimjee,VLRKNVE9,WUX4DY9XDS,03/10/2033,19/09/2030
60404219,60404220,Mahjabeen bai Muneer bhai Time And Tune,FRTDK22G,VCARY19M3X,03/01/2031,14/08/2031
60404220,60404220,Hasan bhai Muneer bhai Time And Tune,OELR0NFI,S3I6X5VDTG,23/04/2032,28/10/2024
40446460,60404220,Zainab bai Hasan bhai Time And Tune,RMC7N4K1,30R42FBK9H,09/08/2032,03/04/2025
40907270,60404220,Husain bhai Hasan bhai Time And Tune,IBPXPW4O,3S0WIIECK6,17/05/2030,05/04/2032
30142399,60404220,Burhanuddin bhai Hasan bhai Time And Tune,5TX7LAM2,9O2RT619ZX,22/07/2030,13/10/2034
40171064,60404220,Tahir bhai Hasan bhai Time And Tune,T6WISUIN,V69L8WBQVL,04/05/2027,02/01/2029
40202966,60404220,Sarrah bai Hasan bhai Time And Tune,OQQQVNDK,PEEKKHUBP5,27/10/2028,28/04/2030
60404221,60404222,Tahera bai Siraj bhai Kaka sweet wala,29MV0563,V5PY3SMIKU,05/07/2029,22/07/2024
60404222,60404222,Huzaifa bhai Siraj bhai Kaka sweet wala,2YWYQJPO,PVRAZBKUPI,09/12/2033,11/04/2026
40481640,60404222,Tasneem bai Huzaifa bhai Kaka sweet wala,HJGDKZSC,OLOWI2DG2L,23/01/2028,08/12/2026
30141110,60404222,Hawra bai Huzaifa bhai Kaka sweet wala,OTKKHNXG,OPYB5CYDOJ,21/08/2027,21/04/2030
40192967,60404222,Abduttayyeb bhai Huzaifa bhai Kaka sweet wala,BFM0FGFZ,LFTRT2STZO,22/01/2032,18/02/2029
60404227,60404228,Sabera bai Shaikh Mumtazhusain bhai Shakir,GP7F0WT1,8Y07ZI9MSO,23/10/2025,07/10/2029
60404228,60404228,Alihusain bhai Shaikh Mumtazhusain bhai Shakir,UXGVFEUV,4ZWVS469R0,16/04/2034,04/09/2024
60404231,60404228,Alefiyah bai Alihusain bhai Shakir,IL8LYMX3,3VAONFJE03,02/03/2026,07/09/2032
40910178,60404228,Ibnemadyan bhai Alihusain bhai Shakir,251XLTEY,JKPV90N22D,25/11/2024,16/06/2035
40910179,60404228,Lubaina bai Alihusain bhai Shakir,DBF2RZIU,NCWQKE3LAD,01/01/2034,08/03/2025
60404233,60404233,Shabbir bhai Mulla Fakhruddin bhai Jeevanjee,B1GF5VMA,TPQXEQOS3U,22/09/2030,30/03/2026
60404234,60404233,Tasneem bai Shabbir bhai Jeevanjee,12I16YHO,GGT5C0412C,19/01/2035,31/01/2025
60404244,60404244,Batul bai Mohsinali bhai Jeewajee,QFCU8M74,0N058O2WTM,24/09/2026,23/04/2031
60404248,60404244,Juzer bhai Mohsin bhai Jeewajee,LWTD1DEV,93Y6VNOK9T,24/12/2024,16/12/2025
40487413,60404244,Lubaina bai Juzer bhai Jeewajee,INN2D4VZ,HNQTEMRF71,21/12/2031,26/07/2024
40172421,60404244,Fizza bai Juzer bhai Jeewajee,CRBD2YGE,QA2WVEL64N,18/02/2032,21/01/2028
60404251,60404251,Rehana bai Sultanali bhai Multanwala,JRYC39AT,TB9EJL2Y36,04/12/2034,08/02/2030
60404252,60404251,Hamza bhai Sultan bhai Multanwala,ZG96UAF2,T4WROCV7S8,28/10/2034,24/04/2027
40459838,60404251,Fatema bai Hamza bhai Multanwala,6F3U9UX7,G6TDTK4IOC,07/10/2032,30/03/2026
60404253,60404254,Nafisa bai Ahmedali bhai Multanwala,SUHU4H1Y,HDWI135MA0,17/04/2028,08/02/2028
60404254,60404254,Farida bai Ahmedali bhai Multanwala,12M87FOE,61RBFMOQO1,11/09/2024,09/03/2029
60404260,60404260,Abbas bhai Tahir bhai Lakhat,2O8U8TDJ,TXKKEUXCQ7,10/06/2035,02/10/2029
40445820,60404260,Asma bai Abbas bhai Lakhat,2T9TKLWR,RJPT3A1BTG,08/05/2031,01/06/2028
50471400,60404260,Alefiyah bai Abbas bhai Lakhat,Z8Y2S06X,3TK3TZQYTF,10/07/2027,15/07/2033
30150601,60404260,Shabbir bhai Abbas bhai Lakhat,DWYVFJR9,M81L2L0KYO,22/03/2028,23/12/2032
60404262,60404262,Rashida bai Taherali bhai Vania,E9WDKI4Z,T5OINO30W4,11/09/2024,01/06/2029
60404276,60404277,Sakina bai Shaikh Jafar bhai Jeevanjee,TLTACRI4,10IC6LYZSZ,03/01/2025,25/01/2026
60404277,60404277,Mustansir bhai Shaikh Jafar bhai Jeevanjee,N1TC51C9,N752OG9NTX,03/05/2034,17/11/2031
40444793,60404277,Alefiyah bai Mustansir bhai Jeevanjee,Y98G96IP,ZEA4JFGM9U,22/07/2029,13/03/2034
50471369,60404277,Mustaali bhai Mustansir bhai Jeevanjee,QKCYTJE4,DCCAPLQ1NO,23/08/2027,12/09/2034
40907266,60404277,Burhanuddin bhai Mustansir bhai Jeevanjee,JT6WXPQN,3OX2ZI976Y,13/01/2030,14/09/2025
20382417,60404281,Fatema bai Shamsuddin bhai Bnadukwala,CNONLNQT,D4QDGM0XQW,12/04/2031,20/08/2028
60404278,60404281,Qudsiyah bai Mulla Taherali bhai Bandok wala,J9ISEDO1,RFNOGKMATP,10/11/2034,23/11/2033
60404281,60404281,Abbas bhai Mulla Taherali bhai Bandukwala,AV0IBGBG,S5KE1U5ZJR,12/08/2030,27/12/2030
60404280,60404281,Lulua bai Alihusain bhai Bandukwala,F3U3AR19,EZJI85S3J9,04/12/2033,06/04/2034
60404282,60404281,Mahjabeen bai Abbas bhai Bandukwala,IFV7HH5D,W1E1QP5SF3,28/07/2026,03/01/2035
60404283,60404281,Ruqaiyah bai Alihusain bhai Bandukwala,E7666LBB,N0Z152QX3X,26/12/2025,14/07/2025
30920790,60404281,Shehrebanu bai Abbas bhai Bandukwala,2T9SO6NU,ZNTN7OCU15,20/04/2032,16/09/2024
30918771,60404281,Salmanali bhai Alihusain bhai Bandukwala,4FT1AABU,I0C2ORPFFZ,16/05/2026,27/02/2029
30920789,60404281,Sarrah bai Abbas bhai Bandukwala,4H50KMHN,PY86ZJ4VYP,22/01/2026,04/10/2034
50161740,60404281,Insiyah bai Abbas bhai Bandukwala,DT2EYAF5,CDX4YPCEDD,25/01/2025,10/09/2034
60404298,60404298,Mustafa bhai Shaikh Saifuddin bhai Jeevanjee,6JU1CZR1,G291SZP9JV,26/05/2031,03/05/2035
60404299,60404298,Shireen bai Mustafa bhai Jeevanjee,K0RNUDTI,YDLPW3Z7WF,06/09/2034,21/05/2025
60404301,60404298,Moizali bhai Mustafa bhai Jeevanjee,3QTHUA6V,IUR6906GX7,26/07/2033,30/10/2025
40466836,60404298,Sakina bai Moizali bhai Jeevanjee,OIYK6T89,S9A0SU5YEB,22/09/2032,23/07/2029
40223806,60404298,Salman bhai Moizali bhai Jeevanjee,X5B2LIC9,6NNJPSNOGE,17/01/2035,30/12/2028
60404300,60404300,Yusuf bhai Mustafa bhai Jeevanjee,P060VVFE,K1U1ESQVJ7,23/02/2028,17/09/2033
40444999,60404300,Munira bai Yusuf bhai Jeevanjee,1R9YSH1B,0I16LCIBX0,28/09/2033,03/12/2031
40172434,60404300,Burhanuddin bhai Yusuf bhai Jeevanjee,MU18T7V4,OC5JRZU5CD,20/05/2025,25/06/2026
40220596,60404300,Aliasghar bhai Yusuf bhai Jeevanjee,U7Q72OVM,BGVVG93WPE,11/04/2029,04/07/2025
60404307,60404307,Saifuddin bhai Mulla Ghulamali bhai Udhepurwala,YHZB548H,3LH3WRLFZX,30/06/2026,01/12/2028
60404308,60404307,Munira bai Saifuddin bhai Udhepurwala,Z3W4MH9X,3ZWNEBCF0P,08/04/2027,06/10/2029
60404310,60404307,Fakhruddin bhai Saifuddin bhai Udaipurwala,WXKFJDU9,WZC6PPF2ZE,22/07/2026,16/06/2033
40480022,60404307,Ummesalma bai Fakhruddin bhai Udaipurwala,6MLNX4FO,THSGDADT6T,02/09/2030,29/11/2025
50160680,60404307,Burhanuddin bhai Fakhruddin bhai Udaipurwala,BM7HTBDQ,NT44F7KQCV,09/11/2026,08/01/2030
40182302,60404307,Batool bai Fakhruddin bhai Udaipurwala,V1E7ASEM,ZFLWKQ7NK6,18/09/2024,09/03/2031
60404311,60404311,Ishaqali bhai Mulla Ghulamali bhai Udaipurwala,YS71A0EE,FV7RTNPO71,11/03/2028,25/11/2024
60404312,60404311,Abbas bhai Ishaqali bhai Udaipurwala,UC6ETRCN,72IGD56COI,20/12/2026,05/02/2026
40462225,60404311,Jamila bai Abbas bhai Udaipurwala,EUWO8WNG,CJ25L3AQFM,18/06/2034,01/05/2033
40192962,60404311,Hussain bhai Abbas bhai Udaipurwala,TRQQYCM7,3JOOJMN3D1,24/08/2029,01/07/2025
60404320,60404320,Murtazaali bhai Fakhruddin bhai Quetta wala,WNDOTC8D,CGCU6IPUEM,19/03/2029,23/05/2032
60404321,60404320,Fatema bai Murtazaali bhai Quetta wala,XBDP7A7M,ZHCZJBAZGW,05/05/2027,08/01/2028
60404332,60404332,Murtaza bhai Ahmed bhai Shajehanpurwala,F6CUVHNP,56DUSKTUYC,10/11/2032,01/11/2024
60404333,60404332,Tasneem bai Murtaza bhai Shajehanpurwala,X689NSMA,RIU9KHRWHG,13/12/2031,09/05/2027
30706956,60404332,Taher bhai Murtaza bhai Shajehanpurwala,7BG119HB,2VBGX44GDA,27/10/2025,05/04/2027
60404335,60404335,Mustafa bhai Shaikh Amirali bhai Adamjee,CWHW0EOA,YQB11B9QWV,25/04/2035,20/04/2027
60404336,60404335,Insiyah bai Mustafa bhai Adamjee,QGPDVXK9,GR2N0KHMF3,28/05/2033,27/04/2028
60404337,60404335,Shabbir bhai Mustafa bhai Adamjee,TU6XKXTI,ZF85Z32WCI,11/10/2028,29/03/2028
60404338,60404335,Hur bhai Mustafa bhai Adamjee,XW34I0R8,6NAKK2BJLJ,29/06/2030,06/07/2031
50493012,60404335,Insiyah bai Shabbir bhai Adamjee,I2GK1YXJ,4G575B8R7A,09/11/2030,15/11/2031
60404339,60404335,Zahra bai Mustafa bhai Adamjee,RNR27CFB,LIVYENE1YP,15/01/2035,24/10/2032
50471399,60404335,Taikhoom bhai Mustafa bhai Adamjee,THVOTFP1,Q8R8EFW05U,22/05/2027,26/01/2033
60404340,60404341,Saeeda bai Ahsanali bhai Shahjehanpurwala,05HSS06F,TD82RMLEDO,14/01/2033,17/10/2026
60404341,60404341,Mulla Husain bhai Ahsanali bhai Shajehanpurwala,P9H7H67E,9NJ937XM4N,28/02/2028,17/02/2029
60404342,60404341,Farida bai Mulla Husain bhai Shajehanpurwala,XPJBS41P,VRY8F73M28,15/09/2026,01/09/2031
60404344,60404341,Burhanuddin bhai Mulla Husain bhai Shajehanpurwala,P7LM2U2S,OWOQQ172W3,15/07/2028,21/08/2024
60404350,60404350,Munira bai Shaikh Mansoor bhai Shajehanpurwala,VA5RZX2X,JRP6ORC0FQ,27/06/2029,04/10/2025
60404355,60404350,Zainab bai Moizali bhai Shajehanpurwala,B7LADILQ,YKITUMBUKD,09/12/2026,18/07/2029
60404353,60404350,Muhammedali bhai Shaikh Mansoor bhai Shajahanpurwala,B471XAVX,72TK4RXKO0,11/11/2033,22/09/2029
60441773,60404350,Tayyaba bai Mohammedali bhai Shajahanpurwala,GZVKWWN3,BWPHM1N5DF,09/12/2030,20/11/2031
30150286,60404350,Hassan bhai Mohammed bhai Shajhanpurwala,PKL5PB9E,ZXUZG3HFY6,13/12/2027,23/09/2034
50160899,60404350,Zahra bai Mohammedali bhai Shajehanpurwala,S9MDXB7O,RSPWLTUS9I,23/08/2029,23/06/2027
60404361,60404361,Murtazaali bhai Mulla Musa bhai Ghatila,XBN4LNV0,R18L6NFDRN,19/05/2035,26/04/2032
60404362,60404361,Shehrebanu bai Murtazaali bhai Ghatila,X9MM3NO9,VZYAO39EKI,25/06/2025,05/08/2034
60404365,60404361,Mustafa bhai Murtazaali bhai Ghatila,4HIYM4B3,2FBN2Z4HAP,27/05/2034,18/04/2028
60437354,60404361,Sakina bai Mustafa bhai Ghatila,G6EMDXDF,1M7YMXGKHZ,05/07/2033,23/09/2028
50161757,60404361,Insiyah bai Mustafa bhai Ghatila,M7O1AGX3,YHSOWYBHM3,18/03/2028,07/02/2031
40182303,60404361,Tahera bai Mustafa bhai Ghatila,2THB8LVH,N5WS8YBQU6,05/01/2027,01/10/2033
60404368,60404368,Ahmed bhai Qutbuddin bhai Adamjee,NAQIWT2W,6INR7NN74E,05/10/2026,23/05/2025
60404369,60404368,Misbah bai Ahmed bhai Adamjee,RNKBMRXI,B0BIM0LQR6,26/10/2024,01/05/2033
60404370,60404368,Maryam bai Ahmed bhai Adamjee,70ZW0QIX,M2RMWC5ANW,06/05/2030,25/05/2029
60404376,60404376,Imranali bhai Fakhruddin bhai Hakimjee,SJUOG9IX,IVR06YQLPS,12/04/2027,29/11/2027
60404380,60404376,Abdulhusain bhai Imranali bhai Hakimjee,6C5GM47R,CIR1JA7E1Q,31/01/2028,01/01/2025
60404381,60404376,Safiyah bai Abdulhusain bhai Hakimjee,TJ2LYY83,YV53NAWH3E,30/06/2029,20/05/2025
60404382,60404376,Fatema bai Abdulhusain bhai Hakimjee,L0F25AET,AKV4JRPYN3,25/01/2035,02/01/2027
